year,movie_title,country,genre,wiki_page
2001, Rat Race,USA,comedy,https://en.wikipedia.org/wiki/Rat_Race_(film)
2001,Recess: School's Out,USA,animation,https://en.wikipedia.org/wiki/Recess:_School%27s_Out
2001,Riding in Cars with Boys,USA,comedy,https://en.wikipedia.org/wiki/Riding_in_Cars_with_Boys
2001,Rock Star,USA,drama,https://en.wikipedia.org/wiki/Rock_Star_(2001_film)
2001,The Royal Tenenbaums,USA,comedy,https://en.wikipedia.org/wiki/The_Royal_Tenenbaums
2001,Rush Hour 2,USA,comedy,https://en.wikipedia.org/wiki/Rush_Hour_2
2001, The Safety of Objects,USA,drama,https://en.wikipedia.org/wiki/The_Safety_of_Objects
2001,Save the Last Dance,USA,romance,https://en.wikipedia.org/wiki/Save_the_Last_Dance
2001,Saving Silverman,USA,comedy,https://en.wikipedia.org/wiki/Saving_Silverman
2001,Say It Isn't So,USA,comedy,https://en.wikipedia.org/wiki/Say_It_Isn%27t_So_(film)
2001,Scary Movie 2,USA,parody,https://en.wikipedia.org/wiki/Scary_Movie_2
2001,The Score,USA,crime drama,https://en.wikipedia.org/wiki/The_Score_(2001_film)
2001,See Spot Run,USA,comedy,https://en.wikipedia.org/wiki/See_Spot_Run
2001,Serendipity,USA,romance,https://en.wikipedia.org/wiki/Serendipity_(film)
2001,Session 9,USA,thriller,https://en.wikipedia.org/wiki/Session_9
2001,Shallow Hal,USA,comedy,https://en.wikipedia.org/wiki/Shallow_Hal
2001,She Creature,USA,fantasy,https://en.wikipedia.org/wiki/She_Creature
2001,The Shipping News,USA,drama,https://en.wikipedia.org/wiki/The_Shipping_News_(film)
2001,Shrek,USA,animation,https://en.wikipedia.org/wiki/Shrek
2001,The Shrink Is In,USA,comedy,https://en.wikipedia.org/wiki/The_Shrink_Is_In
2001,Sidewalks of New York,USA,comedy,https://en.wikipedia.org/wiki/Sidewalks_of_New_York_(2001_film)
2001,Someone Like You,USA,comedy,https://en.wikipedia.org/wiki/Someone_Like_You_(film)
2001,Soul Survivors,USA,thriller,https://en.wikipedia.org/wiki/Soul_Survivors
2001,Southern Comfort,USA,documentary,https://en.wikipedia.org/wiki/Southern_Comfort_(2001_film)
2001,Southlander,USA,drama,https://en.wikipedia.org/wiki/Southlander
2001,Spy Game,USA,drama,https://en.wikipedia.org/wiki/Spy_Game
2001,Spy Kids,USA,family,https://en.wikipedia.org/wiki/Spy_Kids
2001,Storytelling,USA,drama,https://en.wikipedia.org/wiki/Storytelling_(film)
2001,Sugar & Spice,USA,comedy,https://en.wikipedia.org/wiki/Sugar_%26_Spice
2001,Summer Catch,USA,comedy,https://en.wikipedia.org/wiki/Summer_Catch
2001,Super Troopers,USA,comedy,https://en.wikipedia.org/wiki/Super_Troopers
2001,Sweet November,USA,romance,https://en.wikipedia.org/wiki/Sweet_November_(2001_film)
2001,Swordfish,USA,crime drama,https://en.wikipedia.org/wiki/Swordfish_(film)
2001, The Tailor of Panama,USA,drama,https://en.wikipedia.org/wiki/The_Tailor_of_Panama
2001,Tape,USA,drama,https://en.wikipedia.org/wiki/Tape_(film)
2001,Thirteen Conversations About One Thing,USA,drama,https://en.wikipedia.org/wiki/Thirteen_Conversations_About_One_Thing
2001,Thirteen Ghosts,USA,horror,https://en.wikipedia.org/wiki/Thirteen_Ghosts
2001,To End All Wars,USA,war,https://en.wikipedia.org/wiki/To_End_All_Wars
2001,Tomcats,USA,comedy,https://en.wikipedia.org/wiki/Tomcats_(2001_film)
2001,Tortilla Soup,USA,comedy,https://en.wikipedia.org/wiki/Tortilla_Soup
2001,Town & Country,USA,comedy,https://en.wikipedia.org/wiki/Town_%26_Country_(film)
2001,Training Day,USA,crime drama,https://en.wikipedia.org/wiki/Training_Day
2001,Two Can Play That Game,USA,comedy,https://en.wikipedia.org/wiki/Two_Can_Play_That_Game
2001, Uprising,USA,war drama,https://en.wikipedia.org/wiki/Uprising_(2001_film)
2001,Valentine,USA,horror,https://en.wikipedia.org/wiki/Valentine_(film)
2001,Vanilla Sky,USA,thriller,https://en.wikipedia.org/wiki/Vanilla_Sky
2001, Waking Life,USA,animation,https://en.wikipedia.org/wiki/Waking_Life
2001,The Wash,USA,comedy,https://en.wikipedia.org/wiki/The_Wash_(2001_film)
2001,The Wedding Planner,USA,comedy,https://en.wikipedia.org/wiki/The_Wedding_Planner
2001,Wet Hot American Summer,USA,comedy,https://en.wikipedia.org/wiki/Wet_Hot_American_Summer
2001,What's the Worst That Could Happen?,USA,comedy,https://en.wikipedia.org/wiki/What%27s_the_Worst_That_Could_Happen%3F
2001,When Strangers Appear,USA,drama,https://en.wikipedia.org/wiki/When_Strangers_Appear
2001,Zoolander,USA,comedy,https://en.wikipedia.org/wiki/Zoolander
2002, 13 Moons,USA,"comedy, drama",https://en.wikipedia.org/wiki/13_Moons
2002,25th Hour,USA,drama,https://en.wikipedia.org/wiki/25th_Hour
2002,40 Days and 40 Nights,USA,comedy,https://en.wikipedia.org/wiki/40_Days_and_40_Nights
2002,8 Mile,USA,"drama, musical",https://en.wikipedia.org/wiki/8_Mile_(film)
2002, Abandon,USA,"drama, thriller",https://en.wikipedia.org/wiki/Abandon_(film)
2002,About a Boy,USA,"comedy, drama",https://en.wikipedia.org/wiki/About_a_Boy_(film)
2002,About Schmidt,USA,"comedy, drama",https://en.wikipedia.org/wiki/About_Schmidt
2002,Adaptation.,USA,"comedy, drama",https://en.wikipedia.org/wiki/Adaptation_(film)
2002,The Adventures of Pluto Nash,USA,"comedy, science fiction",https://en.wikipedia.org/wiki/The_Adventures_of_Pluto_Nash
2002,All About the Benjamins,USA,"action, comedy",https://en.wikipedia.org/wiki/All_About_the_Benjamins
2002,Analyze That,USA,comedy,https://en.wikipedia.org/wiki/Analyze_That
2002,Antwone Fisher,USA,"biography, drama",https://en.wikipedia.org/wiki/Antwone_Fisher_(film)
2002,Austin Powers in Goldmember,USA,comedy,https://en.wikipedia.org/wiki/Austin_Powers_in_Goldmember
2002,Avenging Angelo Baby Beethoven Baby Newton ,USA,"comedy, crime",https://en.wikipedia.org/wiki/Avenging_Angelo
2002, Bad Company,USA,"action, comedy",https://en.wikipedia.org/wiki/Bad_Company_(2002_film)
2002,Ballistic: Ecks vs. Sever,USA,action,https://en.wikipedia.org/wiki/Ballistic:_Ecks_vs._Sever
2002,The Banger Sisters,USA,comedy,https://en.wikipedia.org/wiki/The_Banger_Sisters
2002,Barbershop,USA,comedy,https://en.wikipedia.org/wiki/Barbershop_(film)
2002,Below,USA,"war, horror",https://en.wikipedia.org/wiki/Below_(film)
2002,Better Luck Tomorrow,USA,crime drama,https://en.wikipedia.org/wiki/Better_Luck_Tomorrow
2002,Big Fat Liar,USA,"comedy, family",https://en.wikipedia.org/wiki/Big_Fat_Liar
2002,Big Trouble,USA,"comedy, crime",https://en.wikipedia.org/wiki/Big_Trouble_(2002_film)
2002,Birthday Girl,USA,crime,https://en.wikipedia.org/wiki/Birthday_Girl
2002,Blade II,USA,"action, horror",https://en.wikipedia.org/wiki/Blade_II
2002,Blood Work,USA,crime drama,https://en.wikipedia.org/wiki/Blood_Work_(film)
2002,Blue Crush,USA,romance,https://en.wikipedia.org/wiki/Blue_Crush
2002,The Bourne Identity,USA,"action, thriller",https://en.wikipedia.org/wiki/The_Bourne_Identity_(2002_film)
2002,Brown Sugar,USA,romance,https://en.wikipedia.org/wiki/Brown_Sugar_(2002_film)
2002,Bubba Ho-tep,USA,"comedy, horror",https://en.wikipedia.org/wiki/Bubba_Ho-tep
2002,The Burial Society,USA,thriller,https://en.wikipedia.org/wiki/The_Burial_Society
2002,Buying the Cow,USA,comedy,https://en.wikipedia.org/wiki/Buying_the_Cow
2002, Cabin Fever,USA,horror,https://en.wikipedia.org/wiki/Cabin_Fever_(2002_film)
2002,Catch Me If You Can,USA,"comedy, drama",https://en.wikipedia.org/wiki/Catch_Me_If_You_Can
2002,Chance,USA,comedy,https://en.wikipedia.org/wiki/Chance_(film)
2002,Changing Lanes,USA,thriller,https://en.wikipedia.org/wiki/Changing_Lanes
2002,Chat Room,USA,comedy,https://en.wikipedia.org/wiki/Chat_Room_(film)
2002,Chelsea Walls,USA,drama,https://en.wikipedia.org/wiki/Chelsea_Walls
2002,Chicago,USA,musical,https://en.wikipedia.org/wiki/Chicago_(2002_film)
2002,City by the Sea,USA,crime drama,https://en.wikipedia.org/wiki/City_by_the_Sea
2002,City of Ghosts,USA,drama,https://en.wikipedia.org/wiki/City_of_Ghosts
2002,Civil Brand,USA,action,https://en.wikipedia.org/wiki/Civil_Brand
2002,Clockstoppers,USA,science fiction,https://en.wikipedia.org/wiki/Clockstoppers
2002,Collateral Damage,USA,action,https://en.wikipedia.org/wiki/Collateral_Damage_(film)
2002,The Crocodile Hunter: Collision Course,USA,adventure,https://en.wikipedia.org/wiki/The_Crocodile_Hunter:_Collision_Course
2002,Confessions of a Dangerous Mind,USA,biography,https://en.wikipedia.org/wiki/Confessions_of_a_Dangerous_Mind
2002,The Count of Monte Cristo,USA,adventure,https://en.wikipedia.org/wiki/The_Count_of_Monte_Cristo_(2002_film)
2002,The Country Bears,USA,family,https://en.wikipedia.org/wiki/The_Country_Bears
2002,Crazy as Hell,USA,horror,https://en.wikipedia.org/wiki/Crazy_as_Hell
2002,Crossroads,USA,"comedy, drama",https://en.wikipedia.org/wiki/Crossroads_(2002_film)
2002,Cypher,USA,science-fiction,https://en.wikipedia.org/wiki/Cypher_(film)
2002, The Dancer Upstairs,USA,crime drama,https://en.wikipedia.org/wiki/The_Dancer_Upstairs_(film)
2002,The Dangerous Lives of Altar Boys,USA,"comedy, drama",https://en.wikipedia.org/wiki/The_Dangerous_Lives_of_Altar_Boys
2002,Darkness,USA,horror,https://en.wikipedia.org/wiki/Darkness_(2002_film)
2002,Death to Smoochy,USA,comedy,https://en.wikipedia.org/wiki/Death_to_Smoochy
2002,Demon Island,USA,horror,https://en.wikipedia.org/wiki/Demon_Island
2002,Deuces Wild,USA,action,https://en.wikipedia.org/wiki/Deuces_Wild
2002,Dragonfly,USA,drama,https://en.wikipedia.org/wiki/Dragonfly_(2002_film)
2002,Drumline,USA,"drama, musical",https://en.wikipedia.org/wiki/Drumline_(film)
2002,Eight Crazy Nights,USA,animation,https://en.wikipedia.org/wiki/Eight_Crazy_Nights
2002,The Emperor's Club,USA,drama,https://en.wikipedia.org/wiki/The_Emperor%27s_Club
2002,Empire,USA,crime drama,https://en.wikipedia.org/wiki/Empire_(2002_film)
2002,Enough,USA,thriller,https://en.wikipedia.org/wiki/Enough_(film)
2002,Equilibrium,USA,science fiction,https://en.wikipedia.org/wiki/Equilibrium_(film)
2002,Evelyn,USA,drama,https://en.wikipedia.org/wiki/Evelyn_(film)
2002, Far from Heaven,USA,drama,https://en.wikipedia.org/wiki/Far_from_Heaven
2002,FeardotCom,USA,"crime, horror",https://en.wikipedia.org/wiki/FeardotCom
2002,The First $20 Million Is Always the Hardest,USA,comedy,https://en.wikipedia.org/wiki/The_First_$20_Million_Is_Always_the_Hardest
2002,Frida,USA,"biography, drama",https://en.wikipedia.org/wiki/Frida
2002,Friday After Next,USA,comedy,https://en.wikipedia.org/wiki/Friday_After_Next
2002,The Four Feathers,USA,"drama, war",https://en.wikipedia.org/wiki/The_Four_Feathers_(2002_film)
2002, Gangs of New York,USA,crime drama,https://en.wikipedia.org/wiki/Gangs_of_New_York
2002,Ghost Ship,USA,horror,https://en.wikipedia.org/wiki/Ghost_Ship_(2002_film)
2002,The Good Girl,USA,romance,https://en.wikipedia.org/wiki/The_Good_Girl
2002,The Guru,USA,musical comedy,https://en.wikipedia.org/wiki/The_Guru_(2002_film)
2002, Half Past Dead,USA,action,https://en.wikipedia.org/wiki/Half_Past_Dead
2002,Halloween: Resurrection,USA,horror,https://en.wikipedia.org/wiki/Halloween:_Resurrection
2002,Harry Potter and the Chamber of Secrets,USA,"family, fantasy",https://en.wikipedia.org/wiki/Harry_Potter_and_the_Chamber_of_Secrets_(film)
2002,Hart's War,USA,war,https://en.wikipedia.org/wiki/Hart%27s_War
2002,Hey Arnold!: The Movie,USA,animation,https://en.wikipedia.org/wiki/Hey_Arnold!:_The_Movie
2002,High Crimes,USA,thriller,https://en.wikipedia.org/wiki/High_Crimes
2002,Highway,USA,drama,https://en.wikipedia.org/wiki/Highway_(2002_film)
2002,Hollywood Ending,USA,comedy,https://en.wikipedia.org/wiki/Hollywood_Ending
2002,Home Room,USA,drama,https://en.wikipedia.org/wiki/Home_Room_(film)
2002,The Hot Chick,USA,comedy,https://en.wikipedia.org/wiki/The_Hot_Chick
2002,The Hours,USA,drama,https://en.wikipedia.org/wiki/The_Hours_(film)
2002,Hysterical Blindness,USA,drama,https://en.wikipedia.org/wiki/Hysterical_Blindness_(film)
2002, I Spy,USA,action,https://en.wikipedia.org/wiki/I_Spy_(film)
2002,Ice Age,USA,animation,https://en.wikipedia.org/wiki/Ice_Age_(2002_film)
2002,Igby Goes Down,USA,"comedy, drama",https://en.wikipedia.org/wiki/Igby_Goes_Down
2002,Impostor,USA,science fiction,https://en.wikipedia.org/wiki/Impostor_(film)
2002,Interstate 60,USA,"comedy, drama",https://en.wikipedia.org/wiki/Interstate_60
2002,Insomnia,USA,thriller,https://en.wikipedia.org/wiki/Insomnia_(2002_film)
2002, Jackass: The Movie,USA,reality,https://en.wikipedia.org/wiki/Jackass:_The_Movie
2002,Jason X,USA,horror,https://en.wikipedia.org/wiki/Jason_X
2002,John Q,USA,crime drama,https://en.wikipedia.org/wiki/John_Q
2002,Jonah: A VeggieTales Movie,USA,animation,https://en.wikipedia.org/wiki/Jonah:_A_VeggieTales_Movie
2002,Juwanna Mann,USA,comedy,https://en.wikipedia.org/wiki/Juwanna_Mann
2002, K-19: The Widowmaker,USA,historical drama,https://en.wikipedia.org/wiki/K-19:_The_Widowmaker
2002,K-9: P.I.,USA,comedy,https://en.wikipedia.org/wiki/K-9:_P.I.
2002,Killing Me Softly,USA,"drama, mystery, romance",https://en.wikipedia.org/wiki/Killing_Me_Softly_(film)
2002,Kiss the Bride,USA,romance,https://en.wikipedia.org/wiki/Kiss_the_Bride_(2002_film)
2002,Kung Pow! Enter the Fist,USA,comedy,https://en.wikipedia.org/wiki/Kung_Pow!_Enter_the_Fist
2002,Laurel Canyon,USA,drama,https://en.wikipedia.org/wiki/Laurel_Canyon_(film)
2002,Life or Something Like It,USA,comedy,https://en.wikipedia.org/wiki/Life_or_Something_Like_It
2002,Like Mike,USA,comedy,https://en.wikipedia.org/wiki/Like_Mike
2002,Lilo & Stitch,USA,animation,https://en.wikipedia.org/wiki/Lilo_%26_Stitch
2002,The Lord of the Rings: The Two Towers,USA,"adventure, fantasy",https://en.wikipedia.org/wiki/The_Lord_of_the_Rings:_The_Two_Towers
2002, Maid in Manhattan,USA,romance,https://en.wikipedia.org/wiki/Maid_in_Manhattan
2002,The Master of Disguise,USA,comedy,https://en.wikipedia.org/wiki/The_Master_of_Disguise
2002,Men in Black II,USA,"comedy, science fiction",https://en.wikipedia.org/wiki/Men_in_Black_II
2002,Minority Report,USA,science fiction,https://en.wikipedia.org/wiki/Minority_Report_(film)
2002,Moonlight Mile,USA,romance,https://en.wikipedia.org/wiki/Moonlight_Mile_(film)
2002,The Mothman Prophecies,USA,drama,https://en.wikipedia.org/wiki/The_Mothman_Prophecies_(film)
2002,Mr. Deeds,USA,comedy,https://en.wikipedia.org/wiki/Mr._Deeds
2002,Murder by Numbers,USA,crime drama,https://en.wikipedia.org/wiki/Murder_by_Numbers
2002,My Big Fat Greek Wedding,USA,comedy,https://en.wikipedia.org/wiki/My_Big_Fat_Greek_Wedding
2002, Narc,USA,crime drama,https://en.wikipedia.org/wiki/Narc_(film)
2002,National Lampoon's Van Wilder,USA,comedy,https://en.wikipedia.org/wiki/National_Lampoon%27s_Van_Wilder
2002,New Best Friend,USA,thriller,https://en.wikipedia.org/wiki/New_Best_Friend
2002,The New Guy,USA,comedy,https://en.wikipedia.org/wiki/The_New_Guy
2002,Nicholas Nickleby,USA,drama,https://en.wikipedia.org/wiki/Nicholas_Nickleby_(2002_film)
2002,Night at the Golden Eagle,USA,drama,https://en.wikipedia.org/wiki/Night_at_the_Golden_Eagle
2002, On Line,USA,drama,https://en.wikipedia.org/wiki/On_Line
2002,One Hour Photo,USA,thriller,https://en.wikipedia.org/wiki/One_Hour_Photo
2002,Orange County,USA,comedy,https://en.wikipedia.org/wiki/Orange_County_(film)
2002, Paid in Full,USA,crime drama,https://en.wikipedia.org/wiki/Paid_in_Full_(2002_film)
2002,Panic Room,USA,thriller,https://en.wikipedia.org/wiki/Panic_Room_(film)
2002,Path to War,USA,"drama, biography",https://en.wikipedia.org/wiki/Path_to_War
2002,Personal Velocity: Three Portraits,USA,drama,https://en.wikipedia.org/wiki/Personal_Velocity:_Three_Portraits
2002,Pinocchio,USA,family,https://en.wikipedia.org/wiki/Pinocchio_(2002_film)
2002,The Powerpuff Girls Movie,USA,animation,https://en.wikipedia.org/wiki/The_Powerpuff_Girls_Movie
2002,Pumpkin,USA,comedy,https://en.wikipedia.org/wiki/Pumpkin_(film)
2002,Punch-Drunk Love,USA,"comedy, drama",https://en.wikipedia.org/wiki/Punch-Drunk_Love
2002, Queen of the Damned,USA,horror,https://en.wikipedia.org/wiki/Queen_of_the_Damned_(film)
2002,The Quiet American,USA,drama,https://en.wikipedia.org/wiki/The_Quiet_American_(2002_film)
2002, R.S.V.P.,USA,comedy,https://en.wikipedia.org/wiki/R.S.V.P._(film)
2002,Real Women Have Curves,USA,comedy,https://en.wikipedia.org/wiki/Real_Women_Have_Curves
2002,Red Dragon,USA,crime drama,https://en.wikipedia.org/wiki/Red_Dragon_(2002_film)
2002,Reign of Fire,USA,adventure,https://en.wikipedia.org/wiki/Reign_of_Fire_(film)
2002,Return to Never Land,USA,animation,https://en.wikipedia.org/wiki/Return_to_Never_Land
2002,The Ring,USA,horror,https://en.wikipedia.org/wiki/The_Ring_(2002_film)
2002,Road to Perdition,USA,crime drama,https://en.wikipedia.org/wiki/Road_to_Perdition
2002,Roger Dodger,USA,comedy,https://en.wikipedia.org/wiki/Roger_Dodger_(film)
2002,Rollerball,USA,science fiction,https://en.wikipedia.org/wiki/Rollerball_(2002_film)
2002,The Rookie,USA,biography,https://en.wikipedia.org/wiki/The_Rookie_(2002_film)
